papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y,setor,valor_de_mercado,empresa,dt_ultima_cot
TEND3,13.92,-49.7,1.97,0.559,0.0,0.365,1.84,6.92,-1.33,8.75,6.94,0.0808,-0.013600000000000001,0.0652,-0.0397,1.58,28238600.0,869365000.0,1.35,0.08650000000000001,Construção Civil,1713470000,Tenda ON NM,2024-08-21
TENE5,0.5,0.0,0.0,1.891,0.0,0.006,-0.13,-0.09,0.0,-0.09,-0.29,-22.2188,-550.906,-0.0706,0.13470000000000001,0.0,0.0,-130916000.0,0.0,0.0,"Tecidos, Vestuário e Calçados",60500,TECBLU PNA,2016-05-16
TENE7,9.8,-0.07,-0.01,37.056,0.0,0.114,-2.64,-1.67,-0.01,-1.67,-5.62,-22.2188,-550.906,-0.0706,0.13470000000000001,0.0,0.0,-130916000.0,0.0,0.0,"Tecidos, Vestuário e Calçados",1185800,TECBLU PNC,2017-02-08
TERI3,64.28,-8.83,0.29,0.107,0.0,0.081,7.9,7.2,-0.26,39.56,39.56,0.0149,-0.0191,0.0125,-0.0327,1.03,0.0,3641000000.0,1.43,0.0794,Alimentos Processados,1051240000,TEREOS ON NM,2016-09-26
TESA3,48.0,-13.3,1.62,1.007,0.0,0.523,-11.1,9.41,-1.35,15.25,10.09,0.10710000000000001,-0.0758,0.0642,-0.12179999999999999,0.86,0.0,858223000.0,1.04,0.1548,Agropecuária,1389700000,TERRA SANTA ON NM,2021-07-30
TFCO4,12.3,17.06,4.38,2.653,0.0163,2.781,5.69,12.99,8.12,13.31,12.24,0.2043,0.1555,0.2657,0.2569,3.23,2201130.0,448046000.0,0.26,0.2788,"Tecidos, Vestuário e Calçados",1964530000,TRACK FIELD PN,2024-08-21
TGMA3,26.31,8.36,1.96,0.996,0.0943,1.369,3.81,7.19,6.23,6.73,6.1,0.1387,0.11960000000000001,0.2596,0.2339,3.26,4464500.0,888230000.0,0.2,0.12990000000000002,Transporte,1736540000,Tegma ON NM,2024-08-21
TIET11,17.44,6.09,3.13,3.01,0.0,0.638,1434.52,5.02,-1.05,8.78,6.62,0.5992999999999999,0.4991,0.13970000000000002,0.5145000000000001,1.0,0.0,2222740000.0,2.67,0.0776,Energia Elétrica,6960420000,AES TIETE E UNT N2,2021-03-26
TIET3,3.49,6.09,3.13,3.012,0.0,0.638,1435.34,5.03,-1.05,8.78,6.63,0.5992999999999999,0.4991,0.13970000000000002,0.5145000000000001,1.0,0.0,2222740000.0,2.67,0.0776,Energia Elétrica,6964410000,AES TIETE E ON N2,2021-03-26
TIET4,3.51,6.13,3.15,3.029,0.0,0.642,1443.57,5.06,-1.05,8.81,6.65,0.5992999999999999,0.4991,0.13970000000000002,0.5145000000000001,1.0,0.0,2222740000.0,2.67,0.0776,Energia Elétrica,7004320000,AES TIETE E PN N2,2021-03-26
TIMP3,13.46,17.13,1.43,1.903,0.0,0.818,15.37,9.79,-3.78,9.72,3.77,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229,Telecomunicações,32587100000,TIM PARTICIPAÇÕES S.A. ON,2020-10-09
TIMS3,18.25,19.06,0.0,2.398,0.0555,0.0,0.0,10.98,0.0,10.98,5.87,0.21850000000000003,0.1258,0.0,0.0,0.0,117168000.0,0.0,0.0,0.0407,Telecomunicações,44179700000,TIM ON NM,2024-08-21
TKNO4,84.0,5.58,0.82,0.875,0.049400000000000006,0.675,1.63,5.76,1.8,4.13,3.59,0.1521,0.15689999999999998,0.1582,0.1469,3.99,1802.33,302258000.0,0.01,0.1392,Siderurgia e Metalurgia,247632000,TEKNO PN,2024-08-21
TLCP3,48.0,-5.02,1.76,0.824,0.0,0.533,-2.76,-26.61,-1.33,-43.86,-43.86,-0.031,-0.16399999999999998,-0.0252,-0.3504,0.61,0.0,262979000.0,1.21,0.0909,,462912000,TELE LESTE CELULAR PARTICIPAÇÕES SA ON,2006-03-30
TLCP4,34.11,-3.57,1.25,0.586,0.0,0.379,-1.96,-18.91,-0.95,-36.16,-36.16,-0.031,-0.16399999999999998,-0.0252,-0.3504,0.61,0.0,262979000.0,1.21,0.0909,,328957000,TELE LESTE CELULAR PARTICIPAÇÕES SA PN,2006-03-30
TMAR3,62.0,166.16,1.04,0.765,0.0,0.268,2.2,5.96,-0.74,10.21,3.96,0.1284,-0.0042,0.057800000000000004,0.0063,1.62,0.0,20448500000.0,1.38,0.14800000000000002,,21358800000,TELEMAR ON,2012-04-05
TMAR5,42.67,114.35,0.72,0.527,0.0,0.184,1.51,4.1,-0.51,8.35,3.24,0.1284,-0.0042,0.057800000000000004,0.0063,1.62,0.0,20448500000.0,1.38,0.14800000000000002,,14699700000,TELEMAR PNA,2012-04-05
TMAR6,42.01,112.59,0.71,0.519,0.0,0.181,1.49,4.04,-0.5,8.29,3.21,0.1284,-0.0042,0.057800000000000004,0.0063,1.62,0.0,20448500000.0,1.38,0.14800000000000002,,14472300000,TELEMAR PNB,2012-03-09
TMCP3,56.0,18.58,1.38,1.525,0.0,0.937,3.85,24.25,4.74,19.68,19.68,0.0629,0.0975,0.0554,0.07440000000000001,2.3,0.0,1798930000.0,0.03,0.10490000000000001,,2486510000,TELEMIG CELULAR PARTICIPAÇÕES S.A. ON,2009-09-03
TMCP4,58.2,19.31,1.44,1.585,0.0,0.973,4.0,25.21,4.92,20.63,20.63,0.0629,0.0975,0.0554,0.07440000000000001,2.3,0.0,1798930000.0,0.03,0.10490000000000001,,2584200000,TELEMIG CELULAR PARTICIPAÇÕES S.A. PN,2009-09-04
TMGC11,900.0,14.26,1.83,1.309,0.0,1.26,7.62,20.08,13.46,18.75,18.75,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001,,2134800000,TELEMIG CELULAR PNE,2009-07-20
TMGC12,550.0,8.71,1.12,0.8,0.0,0.77,4.66,12.27,8.22,10.94,10.94,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001,,1304600000,TELEMIG CELULAR PNF,2009-04-29
TMGC13,966.14,15.31,1.96,1.406,0.0,1.353,8.18,21.56,14.45,20.23,20.23,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001,,2291680000,TELEMIG CELULAR PNG,2009-08-07
TMGC3,1500.0,23.77,3.05,2.182,0.0,2.101,12.7,33.47,22.43,32.14,32.14,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001,,3558000000,TELEMIG CELULAR ON,2009-03-10
TMGC7,800.01,12.68,1.63,1.164,0.0,1.12,6.77,17.85,11.96,16.52,16.52,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001,,1897620000,TELEMIG CELULAR PNC,2009-08-14
TNCP3,184.85,14.59,2.52,3.129,0.0,1.717,53.3,12.0,-22.58,12.03,8.83,0.2608,0.2144,0.1648,0.1729,1.15,0.0,13081500000.0,0.09,0.9779000000000001,,33019200000,AMAZÔNIA CELULAR ON,2013-01-04
TNCP4,182.6,14.42,2.49,3.091,0.0,1.696,52.65,11.85,-22.3,11.88,8.72,0.2608,0.2144,0.1648,0.1729,1.15,0.0,13081500000.0,0.09,0.9779000000000001,,32617300000,AMAZÔNIA CELULAR PN,2012-12-21
TNEP3,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-1.09,0.20920000000000002,0.25420000000000004,0.2053,0.228,2.39,0.0,955105000.0,0.06,0.0815,,0,TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. ON,2004-10-08
TNEP4,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-1.09,0.20920000000000002,0.25420000000000004,0.2053,0.228,2.39,0.0,955105000.0,0.06,0.0815,,0,TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. PN,2004-10-08
TNLP3,27.75,35.39,0.96,0.468,0.0,0.17,1.76,4.63,-0.45,10.31,10.31,0.1012,-0.0007000000000000001,0.0458,0.027200000000000002,1.48,0.0,13736000000.0,2.02,0.1539,,13227300000,TELEMAR ON,2012-04-05
TNLP4,20.36,25.96,0.71,0.344,0.0,0.125,1.29,3.4,-0.33,9.07,9.07,0.1012,-0.0007000000000000001,0.0458,0.027200000000000002,1.48,0.0,13736000000.0,2.02,0.1539,,9704820000,TELEMAR PN,2012-04-05
TOTS3,31.05,24.36,4.09,3.921,0.014199999999999999,2.202,10.7,11.29,-29.77,10.97,9.31,0.34740000000000004,0.1659,0.26940000000000003,0.1679,2.4,78762200.0,4687570000.0,0.36,0.1957,Programas e Serviços,19163500000,TOTVS ON NM,2024-08-21
TOYB3,2.29,-43.94,-4.97,4.815,0.0,4.035,-5.93,-8.28,-3.5,-8.39,-8.87,-0.5816,-0.1096,-0.5936,0.1131,0.49,0.0,-13852000.0,-0.07,-0.2699,,68846600,TEC TOY ON,2019-07-31
TOYB4,2.5,-47.96,-5.43,5.256,0.0,4.405,-6.47,-9.04,-3.83,-9.15,-9.67,-0.5816,-0.1096,-0.5936,0.1131,0.49,0.0,-13852000.0,-0.07,-0.2699,,75160000,TEC TOY PN,2019-08-01
TPIS3,4.27,1.12,0.2,0.147,0.0,0.067,-0.67,0.63,-0.11,5.27,3.98,0.2321,0.1328,0.11320000000000001,0.1808,0.4,208613.0,928523000.0,1.55,0.029300000000000003,Transporte,187880000,TRIUNFO PARTICIPACOES SA ON NM,2024-08-21
TPRC3,113.5,0.14,0.01,0.016,0.0,0.007,0.13,0.08,-0.03,0.01,0.0,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229,Telecomunicações,274787000,TIM PARTICIPAÇÕES S.A. ON,2005-07-05
TPRC6,105.0,0.13,0.01,0.015,0.0,0.006,0.12,0.08,-0.03,0.0,0.0,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229,Telecomunicações,254208000,TIM PARTICIPAÇÕES S.A. PNB,2005-07-06
TRAD3,3.73,-0.64,0.6,2.969,0.0,0.542,1.98,-2.62,2.16,-1.59,-2.44,-1.133,-4.6547,-0.2661,-0.943,4.48,482664.0,247969000.0,0.01,-0.3018,Programas e Serviços,149278000,TC ON NM,2024-08-21
TRFO3,4.53,10.32,2.58,0.804,0.0,1.039,4.65,5.52,7.37,5.12,5.12,0.1458,0.078,0.2763,0.2501,1.43,0.0,76165000.0,0.26,0.16469999999999999,,196502000,TRAFO ON,2009-12-16
TRFO4,4.7,10.7,2.68,0.835,0.0,1.078,4.82,5.73,7.65,5.33,5.33,0.1458,0.078,0.2763,0.2501,1.43,0.0,76165000.0,0.26,0.16469999999999999,,203877000,TRAFO PN,2010-02-02
TRIS3,4.78,6.95,0.64,0.771,0.0414,0.322,0.7,8.57,1.22,15.09,13.22,0.08990000000000001,0.1139,0.042800000000000005,0.0915,2.59,2521170.0,1401460000.0,0.68,0.0726,Construção Civil,892034000,Trisul ON NM,2024-08-21
TROR3,2.63,-0.03,-0.01,0.598,0.0,0.532,-0.01,-6.57,-0.01,-728.92,-728.92,-0.0911,-17.4552,-0.0977,0.2114,0.01,0.0,-1959650000.0,-0.8,0.0634,,14202000,TRORION ON,2008-08-07
TROR4,1.56,-0.02,0.0,0.355,0.0,0.316,0.0,-3.9,0.0,-726.24,-726.24,-0.0911,-17.4552,-0.0977,0.2114,0.01,0.0,-1959650000.0,-0.8,0.0634,,8424000,TRORION PN,2010-02-08
TRPL3,31.98,7.89,1.13,3.094,0.0689,0.547,4.66,6.36,-1.62,9.03,8.95,0.4861,0.40090000000000003,0.0925,0.1436,3.3,83408.3,18604600000.0,0.62,0.1522,Energia Elétrica,21071100000,TRANSMISSÃO PAULISTA ON N1,2024-08-21
TRPL4,25.0,6.17,0.89,2.418,0.0882,0.427,3.64,4.98,-1.27,7.64,7.57,0.4861,0.40090000000000003,0.0925,0.1436,3.3,94972300.0,18604600000.0,0.62,0.1522,Energia Elétrica,16472100000,TRANSMISSÃO PAULISTA PN N1,2024-08-21
TRPN3,0.71,0.44,0.54,0.263,1.0473999999999999,0.399,0.59,0.36,0.59,-0.35,-0.35,0.7228,0.5929,5.2301,1.2235,3.61,0.0,59358000.0,0.0,0.057699999999999994,Holdings Diversificadas,32163000,TARPON INV ON NM,2019-07-17
TSEP3,40.0,33.05,1.79,1.768,0.0,1.25,5.24,20.44,6.11,17.91,17.91,0.08650000000000001,0.0535,0.091,0.054299999999999994,1.88,0.0,2047020000.0,0.0,0.045,,3673240000,TELE SUDESTE CELULAR PART SA ON,2006-03-30
TSEP4,29.01,23.97,1.3,1.282,0.0,0.906,3.8,14.82,4.43,12.29,12.29,0.08650000000000001,0.0535,0.091,0.054299999999999994,1.88,0.0,2047020000.0,0.0,0.045,,2664020000,TELE SUDESTE CELULAR PART SA PN,2006-03-30
TSPP3,12.6,1.72,0.51,0.262,0.0,0.225,-5.59,1.19,-0.91,1.63,1.63,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306,,5049000000,VIVO PARTICIPAÇÕES ON,2006-03-30
TSPP4,9.05,1.24,0.37,0.188,0.0,0.162,-4.02,0.85,-0.65,1.3,1.3,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306,,3626460000,VIVO PARTICIPAÇÕES PN,2006-03-30
TTEN3,12.24,8.76,1.7,0.559,0.0096,0.715,2.64,7.23,6.43,7.63,6.97,0.07730000000000001,0.0638,0.1889,0.1936,1.65,11632400.0,3594630000.0,0.55,0.3335,Agropecuária,6099160000,3TENTOS ON NM,2024-08-21
TUPY3,27.84,9.28,1.09,0.365,0.0241,0.343,1.09,4.18,-6.51,6.63,4.8,0.0874,0.0392,0.12210000000000001,0.1176,1.99,13223800.0,3679860000.0,1.3,0.2943,Material de Transporte,4013920000,TUPY ON,2024-08-21
TUPY4,48.21,16.07,1.89,0.632,0.0,0.594,1.89,7.23,-11.27,9.69,7.01,0.0874,0.0392,0.12210000000000001,0.1176,1.99,0.0,3679860000.0,1.3,0.2943,Material de Transporte,6950820000,TUPY PN,2013-02-08
TVIT3,19.3,23.46,5.45,1.705,0.0,2.424,175.42,16.02,-12.72,17.14,17.14,0.10640000000000001,0.0727,0.17579999999999998,0.2324,1.04,0.0,314984000.0,0.56,0.0,Programas e Serviços,1717510000,TIVIT ON NM,2011-01-12
TXRX3,9.6,2.15,-0.13,0.367,0.0,0.215,-0.28,-2.93,-0.1,-24.66,-30.3,-0.1252,0.17079999999999998,-0.07769999999999999,-0.0604,0.35,87.07,-314889000.0,-0.96,0.1115,"Tecidos, Vestuário e Calçados",40886400,RENAUX ON,2024-08-12
TXRX4,2.25,0.5,-0.03,0.086,0.0,0.05,-0.06,-0.69,-0.02,-22.41,-27.54,-0.1252,0.17079999999999998,-0.07769999999999999,-0.0604,0.35,1617.74,-314889000.0,-0.96,0.1115,"Tecidos, Vestuário e Calçados",9582750,RENAUX PN,2024-08-21
UBBR11,14.75,1201.81,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,10317200000.0,0.0,0.1058,Intermediários Financeiros,40332600000,UNIBANCO SA UNT N1,2009-03-30
UBBR3,18.0,1466.61,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,10317200000.0,0.0,0.1058,Intermediários Financeiros,49219500000,UNIBANCO SA ON N1,2009-03-30
UBBR4,7.49,610.27,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,10317200000.0,0.0,0.1058,Intermediários Financeiros,20480800000,UNIBANCO SA PN N1,2009-03-30
UCAS3,2.3,9.23,0.77,0.688,0.0873,0.425,6.54,25.24,-2.77,31.67,11.61,0.027200000000000002,0.0745,0.0197,0.08349999999999999,1.28,79624.9,197070000.0,0.39,0.1202,Utilidades Domésticas,151998000,UNICASA ON NM,2024-08-21
UCOP4,6.5,18.01,1.3,19.05,0.0,0.844,5.14,22.7,-8.61,24.17,41.56,0.8392000000000001,1.1051,0.0391,0.0723,13.37,0.0,972713000.0,0.16,0.0925,,1267500000,USINA COSTA PINTO S/A AÇÚCAR E ÁLCOOL PN,2012-08-07
UGPA3,23.7,9.33,1.85,0.205,0.0274,0.689,4.72,4.7,-3.42,6.66,5.49,0.0437,0.0229,0.1902,0.1984,1.55,117826000.0,14283800000.0,1.06,0.12619999999999998,"Petróleo, Gás e Biocombustíveis",26435100000,ULTRAPAR PARTICIPAÇÕES SA ON,2024-08-21
UGPA4,27.1,10.67,2.12,0.235,0.0,0.788,5.4,5.38,-3.91,7.33,6.04,0.0437,0.0229,0.1902,0.1984,1.55,0.0,14283800000.0,1.06,0.12619999999999998,"Petróleo, Gás e Biocombustíveis",30227400000,ULTRAPAR PARTICIPAÇÕES SA PN,2011-08-16
UNIP3,48.23,11.14,2.06,1.244,0.0521,0.77,2.71,11.15,-5.08,12.14,7.73,0.1116,0.11230000000000001,0.10289999999999999,0.18489999999999998,2.52,366914.0,2676570000.0,0.94,0.1052,Químicos,5510950000,UNIPAR PARTICIPAÇÕES S.A. ON,2024-08-21
UNIP5,50.1,11.57,2.14,1.292,0.0552,0.8,2.81,11.58,-5.28,12.57,8.01,0.1116,0.11230000000000001,0.10289999999999999,0.18489999999999998,2.52,40631.6,2676570000.0,0.94,0.1052,Químicos,5724630000,UNIPAR PARTICIPAÇÕES S.A. PNA,2024-08-21
UNIP6,49.36,11.4,2.11,1.273,0.055999999999999994,0.788,2.77,11.41,-5.2,12.4,7.9,0.1116,0.11230000000000001,0.10289999999999999,0.18489999999999998,2.52,9418190.0,2676570000.0,0.94,0.1052,Químicos,5640070000,UNIPAR PARTICIPAÇÕES S.A. PNB,2024-08-21
UOLL4,19.62,43.52,2.35,2.054,0.0,1.403,457.14,15.14,-12.83,16.49,16.49,0.1356,0.046900000000000004,0.1057,0.054000000000000006,1.01,0.0,1003690000.0,0.23,0.21989999999999998,Programas e Serviços,2357000000,UOL PN,2012-01-18
USIM3,6.5,15.18,0.34,0.312,0.039599999999999996,0.206,0.66,-97.74,2.04,-108.16,8.4,-0.0032,0.0286,-0.0027,0.0226,3.59,3270460.0,23691700000.0,0.27,0.1481,Siderurgia e Metalurgia,8145010000,USIMINAS ON N1,2024-08-21
USIM5,6.64,15.51,0.35,0.319,0.0426,0.21,0.68,-99.84,2.08,-110.26,8.57,-0.0032,0.0286,-0.0027,0.0226,3.59,112763000.0,23691700000.0,0.27,0.1481,Siderurgia e Metalurgia,8320450000,USIMINAS PNA N1,2024-08-21
USIM6,9.88,23.07,0.52,0.475,0.0286,0.313,1.0,-148.56,3.1,-158.98,12.35,-0.0032,0.0286,-0.0027,0.0226,3.59,134.63,23691700000.0,0.27,0.1481,Siderurgia e Metalurgia,12380400000,USIMINAS PNB N1,2024-08-20
VAGV3,1.14,-0.05,-0.01,0.014,0.0,0.037,-0.08,-0.27,-0.01,-8.9,-8.9,-0.0508,-0.2929,-0.1514,0.2073,0.52,0.0,-8194580000.0,-0.31,0.0106,Transporte,79716800,SAVIRG ON,2009-11-19
VAGV4,1.02,-0.04,-0.01,0.012,0.0,0.033,-0.07,-0.24,-0.01,-8.87,-8.87,-0.0508,-0.2929,-0.1514,0.2073,0.52,0.0,-8194580000.0,-0.31,0.0106,Transporte,71325500,SAVIRG PN,2010-01-04
VALE3,58.3,5.43,1.29,1.26,0.1229,0.55,43.75,3.21,-1.42,3.78,3.18,0.39299999999999996,0.2332,0.1972,0.2372,1.08,1394450000.0,205451000000.0,0.41,0.027999999999999997,Mineração,264624000000,VALE ON NM,2024-08-21
VALE5,33.36,3.11,0.74,0.721,0.0,0.314,25.03,1.83,-0.82,2.41,2.03,0.39299999999999996,0.2332,0.1972,0.2372,1.08,0.0,205451000000.0,0.41,0.027999999999999997,Mineração,151421000000,VALE ON NM,2017-11-24
VAMO3,8.33,14.48,1.83,1.406,0.0383,0.406,6.41,3.77,-0.79,8.33,6.47,0.37270000000000003,0.0971,0.13019999999999998,0.1264,1.31,70560800.0,5023530000.0,2.63,0.5435,Diversos,9199020000,VAMOS ON NM,2024-08-21
VBBR3,26.08,4.7,1.76,0.173,0.07440000000000001,0.659,1.97,4.88,-9.72,6.63,6.06,0.0355,0.0369,0.1815,0.3754,2.49,156671000.0,16538000000.0,1.13,0.21109999999999998,"Petróleo, Gás e Biocombustíveis",29183500000,VIBRA ON,2024-08-21
VCPA4,26.01,4.72,1.02,0.789,0.0,0.353,3.76,2.01,-1.0,4.05,2.99,0.3918,0.1675,0.22949999999999998,0.2157,1.46,0.0,14149000000.0,1.46,0.2271,Madeira e Papel,14402600000,Fibria PN N1,2009-08-11
VGOR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,6.77,0.045,-0.045899999999999996,0.06,-0.2429,1.04,0.0,135178000.0,1.89,0.04769999999999999,,0,VIGOR ON,1899-12-30
VGOR4,5.87,-29.58,7.18,1.229,0.0,1.468,113.97,27.32,-3.22,34.09,34.09,0.045,-0.045899999999999996,0.06,-0.2429,1.04,0.0,135178000.0,1.89,0.04769999999999999,,971174000,VIGOR PN N1,2009-02-20
VIGR3,25.0,36.57,2.55,0.763,0.0,0.899,11.45,12.39,-5.02,15.2,22.95,0.0616,0.022799999999999997,0.0906,0.0698,1.26,0.0,1593560000.0,0.84,0.5472,,4069200000,VIGOR FOOD ON NM,2016-08-08
VINE3,17.2,4.04,0.65,0.577,0.0,0.34,1.38,4.52,7.6,7.4,5.54,0.1276,0.1442,0.0862,0.16140000000000002,1.91,0.0,1118520000.0,0.6,0.022099999999999998,"Tecidos, Vestuário e Calçados",729091000,VICUNHA TEXTIL SA ON,2013-11-04
VINE5,17.64,4.14,0.67,0.592,0.0,0.349,1.41,4.64,7.8,7.52,5.63,0.1276,0.1442,0.0862,0.16140000000000002,1.91,0.0,1118520000.0,0.6,0.022099999999999998,"Tecidos, Vestuário e Calçados",747742000,VICUNHA TEXTIL SA PNA,2013-11-28
VITT3,6.18,11.6,1.67,1.264,0.0447,1.129,3.39,12.32,4.75,14.23,11.22,0.1026,0.109,0.0998,0.1442,2.45,2277450.0,571825000.0,0.33,0.055099999999999996,Químicos,956133000,VITTIA ON NM,2024-08-21
VIVA3,26.71,13.5,2.9,2.7,0.013999999999999999,1.832,4.42,14.18,7.42,13.94,10.43,0.19039999999999999,0.20010000000000003,0.15380000000000002,0.215,3.06,81139300.0,2174010000.0,0.11,0.243,"Tecidos, Vestuário e Calçados",6308850000,VIVARA S.A. ON NM,2024-08-21
VIVO3,65.79,8.99,2.69,1.366,0.0,1.175,-29.21,6.21,-4.74,6.65,6.65,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306,,26363000000,VIVO PARTICIPAÇÕES ON,2011-06-07
VIVO4,71.8,9.81,2.93,1.491,0.0,1.282,-31.87,6.78,-5.17,7.22,7.22,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306,,28771300000,VIVO PARTICIPAÇÕES PN,2011-06-07
VIVR3,2.65,-1.01,0.79,0.627,0.0,0.247,1.19,68.5,-1.14,95.75,64.81,0.0092,-0.6215999999999999,0.0038,-0.7827,1.79,158370.0,91686000.0,0.43,0.2418,Construção Civil,72469600,VIVER ON NM,2024-08-21
VIVT3,52.58,16.74,1.26,1.613,0.0516,0.7,129.75,10.92,-2.79,12.37,4.54,0.1477,0.0967,0.0745,0.0751,1.03,112279000.0,69086200000.0,0.27,0.0587,Telecomunicações,86893100000,TELEF BRASIL ON,2024-08-21
VIVT4,45.34,14.44,1.08,1.391,0.0,0.604,111.89,9.42,-2.41,10.87,3.99,0.1477,0.0967,0.0745,0.0751,1.03,0.0,69086200000.0,0.27,0.0587,Telecomunicações,74928300000,TELEF BRASIL PN,2020-11-20
VLID3,21.67,5.48,1.07,0.808,0.0768,0.649,1.84,4.1,4.85,4.25,3.36,0.1971,0.14679999999999999,0.20980000000000001,0.19579999999999997,3.12,8668640.0,1653420000.0,0.36,0.009300000000000001,Serviços Diversos,1773390000,VALID ON NM,2024-08-21
VNET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091300000.0,0.0,-0.0748,Serviços Financeiros Diversos,0,CIELO ON NM,
VPSC3,6.03,-0.03,2.59,0.017,0.0,0.02,-0.03,-0.08,-0.04,-0.15,-0.15,-0.22820000000000001,-0.5589999999999999,-0.28559999999999997,-82.4683,0.43,0.0,1232000.0,6.15,-0.1002,Transporte,3195660,VPSC ON,2009-12-28
VPSC4,9.99,-0.05,4.3,0.029,0.0,0.033,-0.06,-0.13,-0.06,-0.2,-0.2,-0.22820000000000001,-0.5589999999999999,-0.28559999999999997,-82.4683,0.43,0.0,1232000.0,6.15,-0.1002,Transporte,5294300,VPSC PN,2010-01-04
VPTA3,5.0,-0.03,0.0,0.124,0.0,0.026,-0.01,-0.06,0.0,-6.82,-6.82,-1.9357,-3.9638,-0.45,0.1011,0.23,0.0,-867658000.0,-0.34,-0.5891,Transporte,2743550,VPTA ON,2009-01-28
VPTA4,10.5,-0.07,-0.01,0.26,0.0,0.054,-0.02,-0.13,-0.01,-6.89,-6.89,-1.9357,-3.9638,-0.45,0.1011,0.23,0.0,-867658000.0,-0.34,-0.5891,Transporte,5761460,VPTA PN,2009-12-16
VSPT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313700000.0,0.0,0.0848,Transporte,0,FERROVIA CENTRO-ATLÂNTICA S.A. ON,
VSTE3,13.45,133.7,1.47,1.401,0.0034999999999999996,0.921,7.07,38.61,-16.85,45.36,8.32,0.0363,0.0105,0.0265,0.011000000000000001,1.69,199381.0,1043180000.0,0.3,0.1405,Comércio,1533310000,VESTE ON,2024-08-21
VTLM3,0.79,-2.07,-0.65,390.404,0.0,53.237,-0.72,-2.88,-0.64,-2.88,-2.94,-135.485,-188.606,5.2170000000000005,0.3147,0.0,0.0,-19776000.0,0.0,0.43479999999999996,,12883300,ADVANCED-DH ON,2016-12-29
VTRU3,10.5,19.07,0.62,0.697,0.0,0.241,11.46,2.01,-0.48,4.74,3.63,0.3457,0.0365,0.1303,0.0326,1.22,922661.0,2262390000.0,1.01,0.2771,Diversos,1408810000,VITRUEDUCA ON NM,2024-08-21
VULC3,17.88,9.81,2.35,1.705,0.1745,1.713,3.2,9.12,3.71,9.03,7.59,0.1869,0.17379999999999998,0.2323,0.23989999999999997,3.69,11719600.0,2087490000.0,0.18,0.28809999999999997,"Tecidos, Vestuário e Calçados",4910850000,VULCABRAS S/A. ON,2024-08-21
VULC4,18.0,9.87,2.37,1.716,0.0,1.724,3.22,9.18,3.73,9.09,7.65,0.1869,0.17379999999999998,0.2323,0.23989999999999997,3.69,0.0,2087490000.0,0.18,0.28809999999999997,"Tecidos, Vestuário e Calçados",4943810000,VULCABRAS S/A. PN,2008-02-22
VVAR11,14.58,-0.22,0.14,0.017,0.0,0.015,-0.11,0.68,-0.03,10.95,4.14,0.0253,-0.0768,0.0305,-0.6354,0.76,0.0,3242000000.0,2.72,0.0085,Comércio,462108000,CASAS BAHIA UNT N2,2018-11-23
